name,name_hiragana,name_romaji,latitude,longitude,group_code,operator_name
片瀬白田,かたせしらた,kataseshirata,34.80185,139.06122,006621,伊豆急行
河津,かわづ,kawazu,34.74744,138.99591,006846,伊豆急行
伊豆北川,いずほっかわ,izuhokkawa,34.82728,139.07573,006506,伊豆急行
伊豆急下田,いずきゅうしもだ,izukyuushimoda,34.67969,138.94429,007218,伊豆急行
南伊東,みなみいとう,minamiitou,34.95776,139.08804,006168,伊豆急行
今井浜海岸,いまいはまかいがん,imaihamakaigan,34.75372,139.00467,006819,伊豆急行
富戸,ふと,futo,34.91004,139.13169,006290,伊豆急行
城ヶ崎海岸,じょうがさきかいがん,jougasakikaigann,34.89019,139.12193,006336,伊豆急行
伊豆高原,いずこうげん,izukougen,34.87746,139.10818,006370,伊豆急行
伊豆稲取,いずいなとり,izuinatori,34.77456,139.03737,006730,伊豆急行
伊豆大川,いずおおかわ,izuookawa,34.84335,139.07407,006456,伊豆急行
伊東,いとう,itou,34.97484,139.09211,006117,伊豆急行
川奈,かわな,kawana,34.95089,139.12484,006191,伊豆急行
十国峠山麓,じゅっこくとうげさんろく,jukkokutougesannroku,35.12768,139.03743,005594,十国峠
十国峠山頂,じゅっこくとうげさんちょう,jukkokutougesannchou,35.12768,139.04083,005595,十国峠
修善寺,しゅぜんじ,shuzenji,34.97927,138.95097,006101,伊豆箱根鉄道
三島,みしま,mishima,35.12623,138.91035,005601,伊豆箱根鉄道
大仁,おおひと,oohito,34.99437,138.93746,006036,伊豆箱根鉄道
韮山,にらやま,nirayama,35.05329,138.94552,005823,伊豆箱根鉄道
牧之郷,まきのこう,makinokou,34.98886,138.95442,006062,伊豆箱根鉄道
伊豆長岡,いずながおか,izunagaoka,35.03981,138.94751,005856,伊豆箱根鉄道
三島二日町,みしまふつかまち,mishimafutsukamachi,35.11103,138.92594,005663,伊豆箱根鉄道
原木,ばらき,baraki,35.06549,138.94371,005782,伊豆箱根鉄道
大場,だいば,daiba,35.0922,138.93938,005718,伊豆箱根鉄道
三島田町,みしまたまち,mishimatamachi,35.1162,138.91856,005642,伊豆箱根鉄道
田京,たきょう,takyou,35.01457,138.94578,005936,伊豆箱根鉄道
伊豆仁田,いずにった,izunitta,35.07876,138.94157,005744,伊豆箱根鉄道
三島広小路,みしまひろこうじ,mishimahirokouji,35.11935,138.91122,005631,伊豆箱根鉄道
穴部,あなべ,anabe,35.27986,139.14878,005162,伊豆箱根鉄道
和田河原,わだがわら,wadagawara,35.31595,139.11822,005064,伊豆箱根鉄道
小田原,おだわら,odawara,35.25626,139.15561,005215,伊豆箱根鉄道
岩原,いわはら,iwahara,35.29883,139.12881,005117,伊豆箱根鉄道
大雄山,だいゆうざん,daiyuuzan,35.31904,139.1037,005057,伊豆箱根鉄道
井細田,いさいだ,isaida,35.26897,139.1574,005183,伊豆箱根鉄道
緑町,みどりちょう,midorichou,35.25927,139.15861,005208,伊豆箱根鉄道
相模沼田,さがみぬまた,sagaminumata,35.29235,139.13391,005135,伊豆箱根鉄道
五百羅漢,ごひゃくらかん,gohyakurakan,35.27517,139.15556,005172,伊豆箱根鉄道
塚原,つかはら,tsukahara,35.30135,139.12672,005112,伊豆箱根鉄道
飯田岡,いいだおか,iidaoka,35.28791,139.13932,005140,伊豆箱根鉄道
富士フイルム前,ふじふぃるむまえ,fujifirumumae,35.3177,139.10951,005060,伊豆箱根鉄道
いよ立花,いよたちばな,iyotachibana,33.82783,132.77296,008784,伊予鉄道
久米,くめ,kume,33.81623,132.80401,008801,伊予鉄道
福音寺,ふくおんじ,fukuonnji,33.82254,132.7889,008791,伊予鉄道
横河原,よこがわら,yokogawara,33.80342,132.88422,008812,伊予鉄道
牛渕,うしぶち,ushibuchi,33.79521,132.85618,008821,伊予鉄道
愛大医学部南口,あいだいいがくぶみなみぐち,aidaiigakubuminamiguchi,33.7981,132.87895,008816,伊予鉄道
牛渕団地前,うしふちだんちまえ,ushifuchidannchimae,33.79771,132.84626,008818,伊予鉄道
平井,ひらい,hirai,33.80871,132.82868,008805,伊予鉄道
田窪,たくぼ,takubo,33.79275,132.86574,008824,伊予鉄道
鷹ノ子,たかのこ,takanoko,33.81253,132.81535,008802,伊予鉄道
松山市,まつやまし,matsuyamashi,33.83563,132.76185,008773,伊予鉄道
石手川公園,いしてがわこうえん,ishitegawakouenn,33.83132,132.76933,008780,伊予鉄道
北久米,きたくめ,kitakume,33.81927,132.79869,008795,伊予鉄道
見奈良,みなら,minara,33.79305,132.87368,008823,伊予鉄道
梅本,うめのもと,umenomoto,33.80122,132.83903,008813,伊予鉄道
南堀端,みなみほりばた,minamihoribata,33.83944,132.76126,008768,伊予鉄道
松山市駅,まつやましえき,matsuyamashieki,33.83611,132.76286,008772,伊予鉄道
余戸,ようご,yougo,33.81626,132.73391,008800,伊予鉄道
土橋,どばし,dobashi,33.83233,132.75597,008777,伊予鉄道
岡田,おかだ,okada,33.79917,132.72436,008815,伊予鉄道
鎌田,かまた,kamata,33.81012,132.7299,008803,伊予鉄道
古泉,こいずみ,koizumi,33.79249,132.71712,008825,伊予鉄道
土居田,どいだ,doida,33.8241,132.7441,008787,伊予鉄道
松前,まさき,masaki,33.78591,132.705,008828,伊予鉄道
地蔵町,じぞうまち,jizoumachi,33.78001,132.70434,008834,伊予鉄道
郡中,ぐんちゅう,gunnchuu,33.76071,132.70415,008851,伊予鉄道
郡中港,ぐんちゅうこう,gunnchuukou,33.75632,132.70215,008854,伊予鉄道
新川,しんかわ,shinnkawa,33.77216,132.7044,008843,伊予鉄道
古町,こまち,komachi,33.84697,132.75501,008739,伊予鉄道
大手町,おおてまち,ootemachi,33.83975,132.75523,008767,伊予鉄道
西衣山,にしきぬやま,nishikinuyama,33.85038,132.73401,008728,伊予鉄道
衣山,きぬやま,kinuyama,33.85245,132.74399,008724,伊予鉄道
三津,みつ,mitsu,33.86378,132.71996,008709,伊予鉄道
山西,やまにし,yamanishi,33.85563,132.72417,008717,伊予鉄道
梅津寺,ばいしんじ,baishinnji,33.87462,132.70763,008695,伊予鉄道
高浜,たかはま,takahama,33.88345,132.70219,008687,伊予鉄道
港山,みなとやま,minatoyama,33.86958,132.7134,008699,伊予鉄道
本町一丁目,ほんまちいっちょうめ,honnmachiicchoume,33.84076,132.75865,008756,伊予鉄道
市役所前,しやくしょまえ,shiyakushomae,33.83995,132.76463,008764,伊予鉄道
南町,みなみまち,minamimachi,33.84739,132.77952,008738,伊予鉄道
大街道,おおかいどう,ookaidou,33.84125,132.76967,008754,伊予鉄道
道後温泉,どうごおんせん,dougoonnsenn,33.85036,132.78505,008729,伊予鉄道
勝山町,かつやまちょう,katsuyamachou,33.84175,132.77482,008753,伊予鉄道
上一万,かみいちまん,kamiichimann,33.84681,132.77544,008742,伊予鉄道
道後公園,どうごこうえん,dougokouenn,33.84834,132.78495,008732,伊予鉄道
平和通一丁目,へいわどおりいっちょうめ,heiwadooriicchoume,33.84772,132.77445,008736,伊予鉄道
警察署前,けいさつしょまえ,keisatsushomae,33.84462,132.77537,008749,伊予鉄道
県庁前,けんちょうまえ,kenchoumae,33.84117,132.76635,008755,伊予鉄道
木屋町,きやちょう,kiyachou,33.85343,132.76098,008720,伊予鉄道
鉄砲町,てっぽうちょう,teppouchou,33.84829,132.76892,008733,伊予鉄道
高砂町,たかさごちょう,takasagochou,33.85175,132.7624,008726,伊予鉄道
萱町六丁目,かやまちろくちょうめ,kayamachirokuchoume,33.85178,132.75622,008725,伊予鉄道
赤十字病院前,せきじゅうじびょういんまえ,sekijuujibyouinnmae,33.84812,132.77238,008734,伊予鉄道
清水町,しみずまち,shimizumachi,33.84924,132.76426,008730,伊予鉄道
本町六丁目,ほんまちろくちょうめ,honnmachirokuchoume,33.8533,132.75854,008719,伊予鉄道
大手町駅前,おおてまちえきまえ,ootemachiekimae,33.84032,132.75547,008760,伊予鉄道
JR松山駅前,じぇいあーるまつやまえきまえ,jeia-rumatsuyamaekimae,33.84073,132.75234,008758,伊予鉄道
宮田町,みやたちょう,miyatachou,33.84392,132.75261,008751,伊予鉄道
西堀端,にしほりばた,nishihoribata,33.8403,132.75809,008761,伊予鉄道
本町五丁目,ほんまちごちょうめ,honnmachigochoume,33.85081,132.75875,008727,伊予鉄道
本町四丁目,ほんまちよんちょうめ,honnmachiyonnchoume,33.84806,132.75873,008735,伊予鉄道
本町三丁目,ほんまちさんちょうめ,honnmachisannchoume,33.84513,132.7587,008748,伊予鉄道
総社,そうじゃ,souja,34.67418,133.73816,007263,井原鉄道
清音,きよね,kiyone,34.64404,133.73351,007455,井原鉄道
神辺,かんなべ,kannnabe,34.53744,133.37866,007758,井原鉄道
御領,ごりょう,goryou,34.56469,133.40221,007700,井原鉄道
いずえ,いずえ,izue,34.58798,133.45065,007634,井原鉄道
吉備真備,きびのまきび,kibinomakibi,34.62682,133.69217,007526,井原鉄道
備中呉妹,びっちゅうくれせ,bicchuukurese,34.62163,133.66185,007541,井原鉄道
小田,おだ,oda,34.60602,133.54241,007589,井原鉄道
矢掛,やかげ,yakage,34.62931,133.59024,007513,井原鉄道
湯野,ゆの,yuno,34.55286,133.387,007726,井原鉄道
子守唄の里高屋,こもりうたのさとたかや,komoriutanosatotakaya,34.58173,133.43333,007651,井原鉄道
三谷,みたに,mitani,34.61643,133.61963,007563,井原鉄道
井原,いばら,ibara,34.59278,133.46908,007624,井原鉄道
早雲の里荏原,そううんのさとえばら,souunnnosatoebara,34.59668,133.50779,007619,井原鉄道
川辺宿,かわべじゅく,kawabejuku,34.63241,133.71502,007501,井原鉄道
川跡,かわと,kawato,35.39515,132.77641,004848,一畑電車
遥堪,ようかん,youkan,35.38922,132.72629,004863,一畑電車
高浜,たかはま,takahama,35.39072,132.74669,004858,一畑電車
浜山公園北口,はまやまこうえんきたぐち,hamayamakouennkitaguchi,35.38907,132.70814,004864,一畑電車
出雲大社前,いずもたいしゃまえ,izumotaishamae,35.39327,132.68766,004855,一畑電車
旅伏,たぶし,tabushi,35.42119,132.80686,004763,一畑電車
伊野灘,いのなだ,inonada,35.46125,132.90089,004648,一畑電車
松江フォーゲルパーク,まつえふぉーげるぱーく,matsuefo-gerupa-ku,35.47491,132.9437,004607,一畑電車
園,その,sono,35.45614,132.86813,004661,一畑電車
湖遊館新駅,こゆうかんしんえき,koyuukannshinneki,35.45269,132.86215,004673,一畑電車
朝日ヶ丘,あさひがおか,asahigaoka,35.48096,132.98778,004585,一畑電車
長江,ながえ,nagae,35.47984,132.97432,004589,一畑電車
布崎,ぬのざき,nunozaki,35.45024,132.85501,004678,一畑電車
松江しんじ湖温泉,まつえしんじこおんせん,matsueshinnjikoonnsenn,35.46708,133.0454,004625,一畑電車
大津町,おおつまち,ootsumachi,35.3691,132.77433,004916,一畑電車
高ノ宮,たかのみや,takanomiya,35.4718,132.93044,004610,一畑電車
松江イングリッシュガーデン前,まつえいんぐりっしゅがーでんまえ,matsueinngurisshuga-dennmae,35.47735,133.00399,004599,一畑電車
武志,たけし,takeshi,35.388,132.77327,004868,一畑電車
美談,みだみ,midami,35.41256,132.79811,004781,一畑電車
雲州平田,うんしゅうひらた,unnshuuhirata,35.43231,132.82368,004727,一畑電車
出雲科学館パークタウン前,いずもかがくかんぱーくたうんまえ,izumokagakukannpa-kutaunnmae,35.36307,132.76651,004936,一畑電車
大寺,おおてら,ootera,35.40442,132.78744,004802,一畑電車
秋鹿町,あいかまち,aikamachi,35.47723,132.95673,004600,一畑電車
一畑口,いちばたぐち,ichibataguchi,35.4646,132.88285,004637,一畑電車
津ノ森,つのもり,tsunomori,35.46635,132.91905,004630,一畑電車
電鉄出雲市,でんてついずもし,dentetsuizumoshi,35.36115,132.75781,004940,一畑電車
木野,きの,kino,35.0711,135.77654,005763,叡山電鉄
市原,いちはら,ichihara,35.08816,135.76305,005728,叡山電鉄
八幡前,はちまんまえ,hachimannmae,35.06617,135.79245,005781,叡山電鉄
岩倉,いわくら,iwakura,35.07121,135.78637,005762,叡山電鉄
京都精華大前,きょうとせいかだいまえ,kyoutoseikadaimae,35.07306,135.76891,005756,叡山電鉄
宝ヶ池,たからがいけ,takaragaike,35.05809,135.79239,005810,叡山電鉄
鞍馬,くらま,kurama,35.1129,135.77226,005661,叡山電鉄
二軒茶屋,にけんちゃや,nikennchaya,35.07803,135.76582,005748,叡山電鉄
二ノ瀬,にのせ,ninose,35.09763,135.76299,005706,叡山電鉄
貴船口,きぶねぐち,kibuneguchi,35.10587,135.7636,005679,叡山電鉄
修学院,しゅうがくいん,shuugakuinn,35.05001,135.7903,005834,叡山電鉄
八瀬比叡山口,やせひえいざんぐち,yasehieizannguchi,35.06512,135.80835,005786,叡山電鉄
一乗寺,いちじょうじ,ichijouji,35.04438,135.78752,005847,叡山電鉄
出町柳,でまちやなぎ,demachiyanagi,35.03026,135.77286,005876,叡山電鉄
茶山・京都芸術大学,ちゃやま・きょうとげいじゅつだいがく,chayama・kyoutogeijutsudaigaku,35.0384,135.78465,005859,叡山電鉄
三宅八幡,みやけはちまん,miyakehachimann,35.06238,135.79619,005793,叡山電鉄
元田中,もとたなか,mototanaka,35.03502,135.78163,005870,叡山電鉄
遠州小松,えんしゅうこまつ,enshuukomatsu,34.78423,137.77784,006700,遠州鉄道
上島,かみじま,kamijima,34.74155,137.74557,006866,遠州鉄道
浜北,はまきた,hamakita,34.79133,137.78434,006673,遠州鉄道
遠州芝本,えんしゅうしばもと,enshuushibamoto,34.82406,137.79875,006525,遠州鉄道
自動車学校前,じどうしゃがっこうまえ,jidoushagakkoumae,34.74761,137.75164,006844,遠州鉄道
八幡,はちまん,hachimann,34.71707,137.73599,006989,遠州鉄道
遠州病院,えんしゅうびょういん,ennshuubyouinn,34.71059,137.73343,007022,遠州鉄道
遠州岩水寺,えんしゅうがんすいじ,ennshuugannsuiji,34.83436,137.80114,006480,遠州鉄道
新浜松,しんはままつ,shinnhamamatsu,34.70341,137.73246,007064,遠州鉄道
さぎの宮,さぎのみや,saginomiya,34.75728,137.75732,006808,遠州鉄道
積志,せきし,sekishi,34.76808,137.76341,006750,遠州鉄道
美薗中央公園,みそのちゅうおうこうえん,misonochuuoukouen,34.79816,137.78976,006640,遠州鉄道
遠州西ヶ崎,えんしゅうにしがさき,ennshuunishigasaki,34.77678,137.7739,006722,遠州鉄道
遠州小林,えんしゅうこばやし,ennshuukobayashi,34.80835,137.79555,006592,遠州鉄道
助信,すけのぶ,sukenobu,34.7236,137.73847,006959,遠州鉄道
曳馬,ひくま,hikuma,34.73322,137.74146,006913,遠州鉄道
第一通り,だいいちどおり,daiichidoori,34.70756,137.73286,007035,遠州鉄道
西鹿島,にしかじま,nishikajima,34.84675,137.80795,006447,遠州鉄道
みなとみらい,みなとみらい,minatomirai,35.45768,139.63246,004656,横浜高速鉄道
元町・中華街,もとまち・ちゅうかがい,motomachi・chuukagai,35.44231,139.65074,004704,横浜高速鉄道
新高島,しんたかしま,shinntakashima,35.46196,139.62649,004647,横浜高速鉄道
馬車道,ばしゃみち,bashamichi,35.45008,139.6362,004679,横浜高速鉄道
日本大通り,にほんおおどおり,nihonoodoori,35.4468,139.64273,004686,横浜高速鉄道
横浜,よこはま,yokohama,35.46571,139.62187,004633,横浜高速鉄道
吉野町,よしのちょう,yoshinochou,35.43539,139.61857,004721,横浜市
阪東橋,ばんどうばし,banndoubashi,35.43754,139.62497,004718,横浜市
港南中央,こうなんちゅうおう,kounannchuuou,35.40123,139.59122,004816,横浜市
伊勢佐木長者町,いせざきちょうじゃまち,isezakichoujamachi,35.44095,139.63266,004708,横浜市
上大岡,かみおおおか,kamioooka,35.40928,139.5963,004790,横浜市
弘明寺,ぐみょうじ,gumyouji,35.42298,139.602,004761,横浜市
蒔田,まいた,maita,35.43031,139.61053,004737,横浜市
関内,かんない,kannnai,35.445,139.636,004691,横浜市
湘南台,しょうなんだい,shounanndai,35.39634,139.46624,004842,横浜市
踊場,おどりば,odoriba,35.40555,139.51858,004796,横浜市
舞岡,まいおか,maioka,35.40254,139.55127,004810,横浜市
上永谷,かみながや,kaminagaya,35.40137,139.57279,004815,横浜市
下永谷,しもながや,shimonagaya,35.40276,139.55905,004808,横浜市
中田,なかだ,nakada,35.41116,139.51122,004786,横浜市
立場,たてば,tateba,35.41438,139.5007,004775,横浜市
戸塚,とつか,totsuka,35.40046,139.53459,004818,横浜市
下飯田,しもいいだ,shimoiida,35.40338,139.48289,004805,横浜市
仲町台,なかまちだい,nakamachidai,35.53532,139.58952,004416,横浜市
高島町,たかしまちょう,takashimachou,35.4587,139.62365,004654,横浜市
北新横浜,きたしんよこはま,kitashinyokohama,35.51922,139.61285,004459,横浜市
三ツ沢上町,みつざわかみちょう,mitsuzawakamichou,35.47642,139.60553,004602,横浜市
新羽,にっぱ,nippa,35.52726,139.61205,004439,横浜市
岸根公園,きしねこうえん,kishinekouen,35.49551,139.61655,004539,横浜市
片倉町,かたくらちょう,katakurachou,35.49,139.60643,004551,横浜市
三ツ沢下町,みつざわしもちょう,mitsuzawashimochou,35.47649,139.61522,004601,横浜市
センター北,せんたーきた,senta-kita,35.55311,139.57828,004353,横浜市
新横浜,しんよこはま,shinyokohama,35.50795,139.61726,004501,横浜市
桜木町,さくらぎちょう,sakuragichou,35.45022,139.6308,004675,横浜市
センター南,せんたーみなみ,senta-minami,35.54518,139.57432,004380,横浜市
あざみ野,あざみの,azamino,35.56845,139.55379,004314,横浜市
中川,なかがわ,nakagawa,35.56309,139.56968,004325,横浜市
八景島,はっけいじま,hakkeijima,35.3409,139.64083,004993,横浜シーサイドライン
産業振興センター,さんぎょうしんこうせんたー,sanngyoushinnkousennta-,35.35343,139.64633,004962,横浜シーサイドライン
野島公園,のじまこうえん,nojimakouen,35.3306,139.63156,005025,横浜シーサイドライン
幸浦,さちうら,sachiura,35.3584,139.64369,004951,横浜シーサイドライン
海の公園柴口,うみのこうえんしばぐち,uminokouenshibaguchi,35.34212,139.63591,004988,横浜シーサイドライン
並木北,なみききた,namikikita,35.37202,139.64273,004910,横浜シーサイドライン
鳥浜,とりはま,torihama,35.37718,139.6418,004896,横浜シーサイドライン
金沢八景,かなざわはっけい,kanazawahakkei,35.33129,139.62033,005020,横浜シーサイドライン
並木中央,なみきちゅうおう,namikichuuou,35.36545,139.64299,004930,横浜シーサイドライン
新杉田,しんすぎた,shinsugita,35.38626,139.62009,004872,横浜シーサイドライン
海の公園南口,うみのこうえんみなみぐち,uminokouenminamiguchi,35.3372,139.63214,005003,横浜シーサイドライン
南部市場,なんぶしじょう,nannbushijou,35.38019,139.63321,004886,横浜シーサイドライン
福浦,ふくうら,fukuura,35.34961,139.64854,004968,横浜シーサイドライン
市大医学部,しだいいがくぶ,shidaiigakubu,35.34391,139.65013,004984,横浜シーサイドライン
柳川,やながわ,yanagawa,34.66554,133.92533,007333,岡山電気軌道
田町,たまち,tamachi,34.66077,133.92633,007369,岡山電気軌道
郵便局前,ゆうびんきょくまえ,yuubinkyokumae,34.66275,133.92633,007358,岡山電気軌道
新西大寺町筋,しんさいだいじちょうすじ,shinnsaidaijichousuji,34.65872,133.92633,007375,岡山電気軌道
大雲寺前,だいうんじまえ,daiunjimae,34.65662,133.92632,007392,岡山電気軌道
清輝橋,せいきばし,seikibashi,34.65174,133.92586,007418,岡山電気軌道
西川緑道公園,にしかわりょくどうこうえん,nishikawaryokudoukouen,34.66554,133.92329,007334,岡山電気軌道
岡山駅前,おかやまえきまえ,okayamaekimae,34.66551,133.91968,007337,岡山電気軌道
西大寺町・岡山芸術創造劇場ハレノワ前,さいだいじちょう・おかやまげいじゅつそうぞうげきじょうはれのわまえ,saidaijichou・okayamageijutsusouzougekijouharenowamae,34.65865,133.93058,007377,岡山電気軌道
東山・おかでんミュージアム,ひがしやま・おかでんみゅーじあむ,higashiyama・okadennmyu-jiamu,34.65618,133.94298,007397,岡山電気軌道
県庁通り,けんちょうどおり,kenchoudoori,34.66268,133.93051,007360,岡山電気軌道
門田屋敷,かどたやしき,kadotayashiki,34.65618,133.93899,007398,岡山電気軌道
城下,しろした,shiroshita,34.66557,133.92977,007331,岡山電気軌道
中納言,ちゅうなごん,chuunagon,34.65751,133.93757,007388,岡山電気軌道
小橋,こばし,kobashi,34.65763,133.93659,007387,岡山電気軌道
壺川,つぼがわ,tsubogawa,26.20579,127.67838,010139,沖縄都市モノレール
牧志,まきし,makishi,26.21712,127.69256,010134,沖縄都市モノレール
安里,あさと,asato,26.21675,127.69573,010135,沖縄都市モノレール
県庁前,けんちょうまえ,kenchoumae,26.21439,127.67932,010136,沖縄都市モノレール
美栄橋,みえばし,miebashi,26.21916,127.68442,010133,沖縄都市モノレール
旭橋,あさひばし,asahibashi,26.21195,127.67548,010137,沖縄都市モノレール
儀保,ぎぼ,gibo,26.2245,127.7193,010130,沖縄都市モノレール
那覇空港,なはくうこう,nahakuukou,26.20666,127.65229,010138,沖縄都市モノレール
首里,しゅり,shuri,26.21918,127.72556,010132,沖縄都市モノレール
おもろまち,おもろまち,omoromachi,26.22266,127.69848,010131,沖縄都市モノレール
市立病院前,しりつびょういんまえ,shiritsubyouinmae,26.22734,127.71027,010128,沖縄都市モノレール
小禄,おろく,oroku,26.19655,127.66703,010141,沖縄都市モノレール
赤嶺,あかみね,akamine,26.19327,127.66067,010142,沖縄都市モノレール
奥武山公園,おうのやまこうえん,ounoyamakouenn,26.20066,127.67524,010140,沖縄都市モノレール
養鱒公園,ようそんこうえん,yousonkouen,37.22452,139.84182,001578,会津鉄道
七ヶ岳登山口,ななつがたけとざんぐち,nanatsugataketozanguchi,37.12418,139.71738,001628,会津鉄道
湯野上温泉,ゆのかみおんせん,yunokamionsen,37.30404,139.89519,001549,会津鉄道
芦ノ牧温泉,あしのまきおんせん,ashinomakionsen,37.39541,139.93225,001511,会津鉄道
南若松,みなみわかまつ,minamiwakamatsu,37.45904,139.91445,001481,会津鉄道
田島高校前,たじまこうこうまえ,tajimakoukoumae,37.20956,139.80079,001585,会津鉄道
会津荒海,あいづあらかい,aizuarakai,37.15331,139.73369,001612,会津鉄道
ふるさと公園,ふるさとこうえん,furusatokouen,37.24327,139.85903,001570,会津鉄道
中荒井,なかあらい,nakaarai,37.18024,139.75094,001595,会津鉄道
会津下郷,あいづしもごう,aizushimogou,37.25518,139.86495,001565,会津鉄道
門田,もんでん,monndenn,37.44252,139.91378,001494,会津鉄道
塔のへつり,とうのへつり,tounohetsuri,37.27458,139.9015,001556,会津鉄道
会津田島,あいづたじま,aizutajima,37.20327,139.77431,001588,会津鉄道
あまや,あまや,amaya,37.41721,139.9176,001500,会津鉄道
